id,user_id,item_id,date_created,date_cart_transition,became_order
5110,5110,10,2025-03-08,2025-03-08,0
5111,5111,15,2025-03-28,2025-03-28,0
5112,5112,13,2025-03-10,2025-03-10,0
5113,5113,13,2025-03-28,2025-04-04,0
5114,5114,1,2025-03-24,2025-03-31,0
5115,5115,2,2025-03-13,2025-03-13,1
5116,5116,1,2025-03-08,2025-03-15,0
5117,5117,8,2025-03-31,2025-03-31,0
5118,5118,2,2025-03-31,2025-03-31,1
5119,5119,5,2025-03-28,2025-03-28,1
5120,5120,5,2025-03-26,2025-03-26,1
5121,5121,6,2025-03-30,2025-03-30,1
5122,5122,11,2025-03-11,2025-03-18,0
5123,5123,6,2025-04-01,2025-04-01,1
5124,5124,5,2025-03-20,2025-03-20,1
5125,5125,15,2025-03-30,2025-04-06,0
5126,5126,8,2025-03-15,2025-03-22,0
5127,5127,7,2025-04-01,2025-04-01,0
5128,5128,13,2025-03-24,2025-03-24,1
5129,5129,6,2025-03-28,2025-03-28,1
5130,5130,10,2025-03-28,2025-03-28,0
5131,5131,11,2025-03-24,2025-03-31,0
5132,5132,3,2025-03-19,2025-03-26,0
5133,5133,1,2025-04-01,2025-04-01,0
5134,5134,15,2025-03-14,2025-03-21,0
5135,5135,11,2025-03-30,2025-03-30,0
5136,5136,2,2025-03-24,2025-03-24,1
5137,5137,12,2025-04-02,2025-04-02,1
5138,5138,3,2025-03-29,2025-04-05,0
5139,5139,5,2025-03-11,2025-03-11,1
5140,5140,12,2025-03-14,2025-03-14,1
5141,5141,13,2025-03-19,2025-03-19,1
5142,5142,13,2025-03-23,2025-03-30,0
5143,5143,8,2025-03-13,2025-03-13,0
5144,5144,8,2025-03-30,2025-03-30,0
5145,5145,4,2025-03-19,2025-03-19,1
5146,5146,9,2025-03-22,2025-03-22,1
5147,5147,12,2025-03-30,2025-03-30,1
5148,5148,10,2025-03-23,2025-03-23,0
5149,5149,14,2025-03-23,2025-03-30,0
5150,5150,8,2025-03-26,2025-03-26,1
5151,5151,11,2025-03-30,2025-04-06,0
5152,5152,14,2025-03-20,2025-03-20,0
5153,5153,12,2025-03-17,2025-03-17,1
5154,5154,3,2025-03-21,2025-03-21,1
5155,5155,12,2025-03-12,2025-03-12,1
5156,5156,7,2025-04-03,2025-04-03,1
5157,5157,12,2025-04-01,2025-04-01,1
5158,5158,5,2025-04-01,2025-04-01,1
5159,5159,2,2025-03-13,2025-03-13,1
5160,5160,4,2025-04-01,2025-04-01,1
5161,5161,9,2025-03-23,2025-03-23,1
5162,5162,1,2025-03-12,2025-03-12,0
5163,5163,13,2025-03-26,2025-03-26,1
5164,5164,3,2025-03-24,2025-03-24,1
5165,5165,7,2025-03-17,2025-03-17,1
5166,5166,15,2025-04-05,2025-04-05,1
5167,5167,15,2025-03-26,2025-03-26,1
5168,5168,5,2025-03-18,2025-03-18,1
5169,5169,8,2025-03-29,2025-04-05,0
5170,5170,10,2025-03-15,2025-03-15,0
5171,5171,8,2025-04-01,2025-04-01,1
5172,5172,7,2025-04-03,2025-04-03,0
5173,5173,7,2025-03-13,2025-03-13,0
5174,5174,1,2025-03-08,2025-03-08,0
5175,5175,1,2025-03-24,2025-03-24,0
5176,5176,5,2025-03-25,2025-03-25,1
5177,5177,11,2025-03-25,2025-04-01,0
5178,5178,9,2025-03-13,2025-03-13,1
5179,5179,6,2025-03-31,2025-03-31,1
5180,5180,6,2025-04-01,2025-04-01,1
5181,5181,4,2025-03-23,2025-03-23,1
5182,5182,7,2025-03-30,2025-03-30,1
5183,5183,10,2025-03-24,2025-03-24,0
5184,5184,6,2025-03-20,2025-03-20,1
5185,5185,7,2025-04-03,2025-04-03,1
5186,5186,6,2025-03-26,2025-03-26,1
5187,5187,13,2025-04-04,2025-04-04,0
5188,5188,11,2025-03-19,2025-03-19,0
5189,5189,1,2025-03-30,2025-03-30,0
5190,5190,12,2025-03-15,2025-03-15,1
5191,5191,13,2025-04-02,2025-04-02,1
5192,5192,4,2025-03-28,2025-03-28,1
5193,5193,13,2025-03-19,2025-03-26,0
5194,5194,9,2025-03-20,2025-03-20,1
5195,5195,8,2025-03-24,2025-03-24,1
5196,5196,8,2025-03-24,2025-03-24,0
5197,5197,8,2025-03-19,2025-03-19,1
5198,5198,15,2025-03-21,2025-03-28,0
5199,5199,8,2025-03-19,2025-03-19,0
5200,5200,8,2025-03-18,2025-03-18,1
5201,5201,15,2025-03-30,2025-03-30,0
5202,5202,10,2025-03-19,2025-03-26,0
5203,5203,8,2025-03-15,2025-03-15,1
5204,5204,1,2025-04-04,2025-04-11,0
5205,5205,15,2025-03-24,2025-03-24,0
5206,5206,8,2025-03-22,2025-03-22,0
5207,5207,1,2025-03-19,2025-03-26,0
5208,5208,15,2025-03-20,2025-03-20,1
5209,5209,12,2025-03-30,2025-03-30,1
5210,5210,13,2025-03-26,2025-03-26,0
5211,5211,3,2025-03-28,2025-03-28,1
5212,5212,10,2025-04-04,2025-04-04,0
5213,5213,1,2025-03-12,2025-03-12,0
5214,5214,2,2025-03-15,2025-03-15,1
5215,5215,7,2025-03-29,2025-04-05,0
5216,5216,9,2025-04-02,2025-04-02,1
5217,5217,7,2025-03-07,2025-03-07,0
5218,5218,11,2025-03-16,2025-03-23,0
5219,5219,4,2025-03-13,2025-03-13,1
5220,5220,8,2025-03-30,2025-03-30,1
5221,5221,8,2025-03-09,2025-03-09,1
5222,5222,14,2025-03-26,2025-03-26,0
5223,5223,3,2025-03-27,2025-04-03,0
5224,5224,10,2025-03-15,2025-03-22,0
5225,5225,9,2025-03-24,2025-03-24,1
5226,5226,5,2025-03-30,2025-03-30,1
5227,5227,7,2025-03-22,2025-03-29,0
5228,5228,15,2025-03-27,2025-03-27,0
5229,5229,8,2025-03-23,2025-03-23,1
5230,5230,14,2025-03-30,2025-04-06,0
5231,5231,5,2025-03-15,2025-03-15,1
5232,5232,4,2025-03-09,2025-03-09,1
5233,5233,5,2025-04-01,2025-04-01,1
5234,5234,14,2025-03-27,2025-03-27,0
5235,5235,9,2025-04-03,2025-04-03,1
5236,5236,14,2025-04-03,2025-04-03,0
5237,5237,8,2025-04-02,2025-04-02,0
5238,5238,1,2025-03-22,2025-03-22,0
5239,5239,8,2025-03-29,2025-04-05,0
5240,5240,8,2025-03-23,2025-03-30,0
5241,5241,10,2025-03-30,2025-04-06,0
5242,5242,6,2025-03-26,2025-03-26,1
5243,5243,7,2025-03-22,2025-03-22,1
5244,5244,15,2025-03-12,2025-03-19,0
5245,5245,8,2025-03-22,2025-03-22,1
5246,5246,6,2025-03-21,2025-03-21,1
5247,5247,15,2025-04-01,2025-04-01,1
5248,5248,6,2025-03-30,2025-03-30,1
5249,5249,8,2025-03-29,2025-03-29,0
5250,5250,9,2025-03-22,2025-03-22,1
5251,5251,15,2025-03-08,2025-03-08,0
5252,5252,11,2025-03-15,2025-03-15,0
5253,5253,11,2025-03-13,2025-03-20,0
5254,5254,14,2025-04-01,2025-04-08,0
5255,5255,6,2025-03-28,2025-03-28,1
5256,5256,13,2025-03-31,2025-04-07,0
5257,5257,2,2025-03-10,2025-03-10,1
5258,5258,8,2025-03-24,2025-03-24,1
5259,5259,13,2025-03-06,2025-03-06,1
5260,5260,1,2025-04-04,2025-04-11,0
5261,5261,5,2025-03-14,2025-03-14,1
5262,5262,10,2025-03-25,2025-03-25,0
5263,5263,4,2025-03-29,2025-03-29,1
5264,5264,5,2025-04-02,2025-04-02,1
5265,5265,3,2025-03-30,2025-03-30,1
5266,5266,9,2025-03-11,2025-03-11,1
5267,5267,11,2025-04-03,2025-04-10,0
5268,5268,11,2025-03-30,2025-03-30,0
5269,5269,4,2025-03-31,2025-03-31,1
5270,5270,12,2025-03-14,2025-03-14,1
5271,5271,15,2025-04-03,2025-04-03,1
5272,5272,9,2025-04-05,2025-04-05,1
5273,5273,15,2025-04-04,2025-04-04,1
5274,5274,2,2025-03-27,2025-03-27,1
5275,5275,15,2025-03-19,2025-03-19,0
5276,5276,2,2025-03-31,2025-03-31,1
5277,5277,14,2025-03-17,2025-03-24,0
5278,5278,4,2025-03-24,2025-03-24,1
5279,5279,4,2025-04-05,2025-04-05,1
5280,5280,9,2025-04-02,2025-04-02,1
5281,5281,5,2025-03-30,2025-03-30,1
5282,5282,9,2025-03-07,2025-03-07,1
5283,5283,14,2025-03-21,2025-03-28,0
5284,5284,9,2025-04-02,2025-04-02,1
5285,5285,6,2025-03-24,2025-03-24,1
5286,5286,13,2025-03-21,2025-03-28,0
5287,5287,8,2025-03-18,2025-03-18,0
5288,5288,15,2025-03-20,2025-03-20,0
5289,5289,8,2025-03-26,2025-04-02,0
5290,5290,3,2025-04-05,2025-04-05,1
5291,5291,12,2025-03-27,2025-03-27,1
5292,5292,4,2025-03-23,2025-03-23,1
5293,5293,5,2025-03-26,2025-03-26,1
5294,5294,15,2025-03-12,2025-03-12,1
5295,5295,14,2025-03-24,2025-03-31,0
5296,5296,14,2025-03-21,2025-03-28,0
5297,5297,5,2025-03-27,2025-03-27,1
5298,5298,1,2025-03-24,2025-03-24,0
5299,5299,6,2025-03-29,2025-03-29,1
5300,5300,8,2025-03-22,2025-03-22,0
5301,5301,7,2025-03-25,2025-03-25,1
5302,5302,8,2025-03-13,2025-03-13,1
5303,5303,9,2025-03-21,2025-03-21,1
5304,5304,10,2025-03-12,2025-03-12,0
5305,5305,12,2025-03-12,2025-03-12,1
5306,5306,13,2025-03-31,2025-03-31,1
5307,5307,6,2025-04-05,2025-04-05,1
5308,5308,9,2025-03-22,2025-03-22,1
5309,5309,15,2025-03-16,2025-03-16,1
5310,5310,8,2025-04-05,2025-04-05,1
5311,5311,8,2025-03-15,2025-03-15,1
5312,5312,6,2025-03-18,2025-03-18,1
5313,5313,12,2025-03-30,2025-03-30,1
5314,5314,9,2025-03-20,2025-03-20,1
5315,5315,13,2025-03-14,2025-03-14,1
5316,5316,5,2025-03-23,2025-03-23,1
5317,5317,5,2025-03-19,2025-03-19,1
5318,5318,1,2025-03-20,2025-03-27,0
5319,5319,10,2025-03-16,2025-03-16,0
5320,5320,15,2025-03-09,2025-03-09,1
5321,5321,3,2025-03-21,2025-03-21,0
5322,5322,14,2025-03-26,2025-03-26,0
5323,5323,2,2025-03-12,2025-03-12,1
5324,5324,15,2025-03-29,2025-03-29,0
5325,5325,5,2025-03-21,2025-03-21,1
5326,5326,4,2025-03-09,2025-03-09,1
5327,5327,1,2025-03-21,2025-03-21,0
5328,5328,7,2025-03-21,2025-03-21,1
5329,5329,11,2025-03-16,2025-03-23,0
5330,5330,13,2025-04-01,2025-04-08,0
5331,5331,12,2025-03-26,2025-03-26,1
5332,5332,10,2025-03-06,2025-03-06,0
5333,5333,13,2025-03-24,2025-03-24,1
5334,5334,14,2025-03-24,2025-03-31,0
5335,5335,15,2025-03-16,2025-03-16,0
5336,5336,8,2025-03-26,2025-03-26,0
5337,5337,14,2025-03-09,2025-03-16,0
5338,5338,13,2025-03-13,2025-03-13,1
5339,5339,9,2025-03-04,2025-03-04,1
5340,5340,4,2025-03-23,2025-03-23,1
5341,5341,14,2025-03-22,2025-03-22,0
5342,5342,8,2025-03-11,2025-03-18,0
5343,5343,2,2025-03-14,2025-03-14,1
5344,5344,1,2025-04-02,2025-04-02,0
5345,5345,15,2025-03-24,2025-03-24,1
5346,5346,7,2025-03-17,2025-03-24,0
5347,5347,4,2025-03-21,2025-03-21,1
5348,5348,7,2025-03-21,2025-03-21,0
5349,5349,13,2025-03-25,2025-03-25,1
5350,5350,12,2025-03-31,2025-03-31,1
5351,5351,12,2025-03-30,2025-03-30,1
5352,5352,5,2025-03-28,2025-03-28,1
5353,5353,8,2025-03-29,2025-03-29,0
5354,5354,5,2025-03-18,2025-03-18,1
5355,5355,2,2025-03-26,2025-03-26,1
5356,5356,3,2025-03-27,2025-03-27,1
5357,5357,12,2025-03-17,2025-03-17,1
5358,5358,11,2025-03-29,2025-04-05,0
5359,5359,12,2025-03-06,2025-03-06,1
5360,5360,8,2025-03-13,2025-03-13,1
5361,5361,10,2025-03-21,2025-03-21,0
5362,5362,11,2025-03-28,2025-03-28,0
5363,5363,6,2025-03-29,2025-03-29,1
5364,5364,7,2025-03-07,2025-03-14,0
5365,5365,8,2025-04-03,2025-04-03,1
5366,5366,3,2025-03-24,2025-03-24,0
5367,5367,11,2025-04-05,2025-04-12,0
5368,5368,8,2025-03-24,2025-03-24,1
5369,5369,6,2025-03-25,2025-03-25,1
5370,5370,4,2025-03-17,2025-03-17,1
5371,5371,9,2025-03-13,2025-03-13,1
5372,5372,1,2025-04-05,2025-04-05,0
5373,5373,9,2025-03-19,2025-03-19,1
5374,5374,13,2025-03-20,2025-03-20,0
5375,5375,1,2025-03-29,2025-03-29,0
5376,5376,6,2025-03-24,2025-03-24,1
5377,5377,8,2025-03-17,2025-03-24,0
5378,5378,10,2025-03-14,2025-03-21,0
5379,5379,15,2025-03-09,2025-03-09,0
5380,5380,1,2025-03-19,2025-03-19,0
5381,5381,3,2025-03-27,2025-03-27,1
5382,5382,14,2025-03-21,2025-03-21,0
5383,5383,13,2025-03-26,2025-03-26,1
5384,5384,6,2025-03-16,2025-03-16,1
5385,5385,1,2025-03-12,2025-03-12,0
5386,5386,12,2025-03-18,2025-03-18,1
5387,5387,8,2025-03-22,2025-03-22,1
5388,5388,2,2025-03-29,2025-03-29,1
5389,5389,10,2025-03-10,2025-03-10,0
5390,5390,1,2025-04-04,2025-04-04,0
5391,5391,2,2025-03-11,2025-03-11,1
5392,5392,8,2025-03-24,2025-03-24,1
5393,5393,8,2025-04-03,2025-04-03,1
5394,5394,8,2025-03-08,2025-03-08,1
5395,5395,12,2025-03-14,2025-03-14,1
5396,5396,5,2025-03-18,2025-03-18,1
5397,5397,14,2025-03-23,2025-03-23,0
5398,5398,6,2025-04-01,2025-04-01,1
5399,5399,11,2025-03-29,2025-04-05,0
5400,5400,8,2025-03-31,2025-03-31,1
5401,5401,1,2025-04-04,2025-04-04,0
5402,5402,14,2025-03-28,2025-04-04,0
5403,5403,3,2025-03-26,2025-04-02,0
5404,5404,4,2025-03-29,2025-03-29,1
5405,5405,15,2025-03-24,2025-03-24,0
5406,5406,11,2025-03-21,2025-03-21,0
5407,5407,8,2025-03-21,2025-03-21,1
5408,5408,1,2025-03-22,2025-03-22,0
5409,5409,4,2025-03-17,2025-03-17,1
5410,5410,1,2025-03-31,2025-03-31,0
5411,5411,11,2025-04-04,2025-04-11,0
5412,5412,8,2025-03-21,2025-03-21,1
5413,5413,2,2025-03-19,2025-03-19,1
5414,5414,8,2025-03-24,2025-03-24,0
5415,5415,14,2025-03-16,2025-03-23,0
5416,5416,8,2025-03-19,2025-03-19,1
5417,5417,7,2025-03-13,2025-03-13,0
5418,5418,1,2025-03-29,2025-04-05,0
5419,5419,14,2025-03-23,2025-03-23,0
5420,5420,10,2025-03-31,2025-04-07,0
5421,5421,1,2025-04-05,2025-04-05,0
5422,5422,2,2025-03-17,2025-03-17,1
5423,5423,8,2025-03-15,2025-03-15,0
5424,5424,1,2025-03-11,2025-03-18,0
5425,5425,2,2025-03-31,2025-03-31,1
5426,5426,12,2025-03-31,2025-03-31,1
5427,5427,12,2025-03-28,2025-03-28,1
5428,5428,5,2025-03-08,2025-03-08,1
5429,5429,11,2025-03-21,2025-03-28,0
5430,5430,9,2025-04-02,2025-04-02,1
5431,5431,7,2025-03-19,2025-03-19,0
5432,5432,13,2025-03-19,2025-03-26,0
5433,5433,7,2025-03-16,2025-03-23,0
5434,5434,5,2025-03-25,2025-03-25,1
5435,5435,10,2025-03-20,2025-03-20,0
5436,5436,13,2025-03-24,2025-03-24,1
5437,5437,6,2025-03-30,2025-03-30,1
5438,5438,8,2025-03-17,2025-03-24,0
5439,5439,5,2025-03-16,2025-03-16,1
5440,5440,8,2025-03-13,2025-03-13,0
5441,5441,2,2025-04-01,2025-04-01,1
5442,5442,8,2025-03-23,2025-03-23,1
5443,5443,10,2025-03-05,2025-03-12,0
5444,5444,10,2025-04-03,2025-04-10,0
5445,5445,8,2025-03-11,2025-03-18,0
5446,5446,13,2025-03-25,2025-03-25,1
5447,5447,14,2025-03-10,2025-03-10,0
5448,5448,12,2025-03-28,2025-03-28,1
5449,5449,13,2025-03-23,2025-03-30,0
5450,5450,8,2025-03-21,2025-03-28,0
5451,5451,7,2025-03-14,2025-03-14,0
5452,5452,13,2025-03-10,2025-03-10,0
5453,5453,5,2025-03-28,2025-03-28,1
5454,5454,4,2025-03-29,2025-03-29,1
5455,5455,2,2025-03-17,2025-03-17,1
5456,5456,10,2025-04-02,2025-04-09,0
5457,5457,5,2025-03-22,2025-03-22,1
5458,5458,4,2025-03-22,2025-03-22,1
5459,5459,5,2025-03-11,2025-03-11,1
5460,5460,4,2025-03-26,2025-03-26,1
5461,5461,14,2025-03-27,2025-04-03,0
5462,5462,5,2025-03-28,2025-03-28,1
5463,5463,15,2025-03-17,2025-03-17,0
5464,5464,4,2025-03-21,2025-03-21,1
5465,5465,11,2025-03-27,2025-03-27,0
5466,5466,14,2025-03-18,2025-03-18,0
5467,5467,14,2025-04-04,2025-04-11,0
5468,5468,12,2025-03-12,2025-03-12,1
5469,5469,2,2025-03-09,2025-03-09,1
5470,5470,6,2025-03-23,2025-03-23,1
5471,5471,9,2025-03-23,2025-03-23,1
5472,5472,1,2025-03-26,2025-03-26,0
5473,5473,6,2025-03-20,2025-03-20,1
5474,5474,14,2025-03-18,2025-03-18,0
5475,5475,8,2025-03-28,2025-03-28,0
5476,5476,6,2025-03-19,2025-03-19,1
5477,5477,4,2025-03-26,2025-03-26,1
5478,5478,15,2025-03-19,2025-03-26,0
5479,5479,10,2025-03-26,2025-04-02,0
5480,5480,7,2025-03-22,2025-03-22,0
5481,5481,13,2025-03-29,2025-03-29,1
5482,5482,13,2025-03-28,2025-03-28,1
5483,5483,6,2025-03-17,2025-03-17,1
5484,5484,8,2025-03-22,2025-03-29,0
5485,5485,2,2025-03-14,2025-03-14,1
5486,5486,11,2025-03-08,2025-03-15,0
5487,5487,10,2025-03-26,2025-03-26,0
5488,5488,5,2025-03-31,2025-03-31,1
5489,5489,15,2025-03-22,2025-03-22,1
5490,5490,3,2025-03-26,2025-03-26,0
5491,5491,15,2025-03-21,2025-03-21,1
5492,5492,3,2025-03-14,2025-03-21,0
5493,5493,1,2025-03-10,2025-03-17,0
5494,5494,4,2025-03-21,2025-03-21,1
5495,5495,8,2025-03-24,2025-03-24,1
5496,5496,6,2025-03-26,2025-03-26,1
5497,5497,10,2025-03-19,2025-03-19,0
5498,5498,11,2025-03-07,2025-03-07,0
5499,5499,8,2025-04-01,2025-04-01,1
5500,5500,14,2025-03-27,2025-04-03,0
5501,5501,7,2025-03-07,2025-03-07,1
5502,5502,12,2025-04-03,2025-04-03,1
5503,5503,9,2025-03-30,2025-03-30,1
5504,5504,4,2025-03-20,2025-03-20,1
5505,5505,3,2025-03-25,2025-04-01,0
5506,5506,1,2025-03-13,2025-03-13,0
5507,5507,12,2025-03-28,2025-03-28,1
5508,5508,5,2025-03-23,2025-03-23,1
5509,5509,7,2025-03-19,2025-03-19,0
5510,5510,12,2025-03-22,2025-03-22,1
5511,5511,13,2025-03-29,2025-04-05,0
5512,5512,14,2025-03-30,2025-04-06,0
5513,5513,3,2025-03-25,2025-03-25,1
5514,5514,15,2025-03-12,2025-03-12,1
5515,5515,10,2025-03-30,2025-03-30,0
5516,5516,13,2025-03-24,2025-03-24,1
5517,5517,3,2025-03-03,2025-03-03,1
5518,5518,1,2025-03-15,2025-03-22,0
5519,5519,5,2025-03-19,2025-03-19,1
5520,5520,11,2025-03-23,2025-03-23,0
5521,5521,3,2025-03-27,2025-03-27,0
5522,5522,3,2025-03-22,2025-03-22,1
5523,5523,15,2025-03-28,2025-03-28,1
5524,5524,11,2025-03-04,2025-03-04,0
5525,5525,9,2025-03-27,2025-03-27,1
5526,5526,2,2025-04-01,2025-04-01,1
5527,5527,3,2025-03-15,2025-03-15,1
5528,5528,2,2025-03-26,2025-03-26,1
5529,5529,13,2025-03-31,2025-03-31,1
5530,5530,1,2025-03-27,2025-04-03,0
5531,5531,13,2025-03-22,2025-03-22,1
5532,5532,14,2025-03-25,2025-04-01,0
5533,5533,9,2025-03-30,2025-03-30,1
5534,5534,15,2025-04-05,2025-04-12,0
5535,5535,1,2025-04-02,2025-04-09,0
5536,5536,11,2025-03-30,2025-03-30,0
5537,5537,13,2025-03-09,2025-03-09,1
5538,5538,14,2025-03-31,2025-03-31,0
5539,5539,10,2025-03-26,2025-03-26,0
5540,5540,13,2025-03-18,2025-03-18,1
5541,5541,9,2025-03-25,2025-03-25,1
5542,5542,13,2025-03-16,2025-03-16,1
5543,5543,4,2025-03-14,2025-03-14,1
5544,5544,4,2025-04-02,2025-04-02,1
5545,5545,10,2025-03-29,2025-03-29,0
5546,5546,12,2025-03-28,2025-03-28,1
5547,5547,10,2025-04-01,2025-04-01,0
5548,5548,7,2025-03-22,2025-03-22,1
5549,5549,12,2025-03-15,2025-03-15,1
5550,5550,8,2025-03-11,2025-03-18,0
5551,5551,9,2025-04-04,2025-04-04,1
5552,5552,11,2025-03-29,2025-04-05,0
5553,5553,1,2025-03-27,2025-03-27,0
5554,5554,13,2025-04-01,2025-04-08,0
5555,5555,5,2025-03-23,2025-03-23,1
5556,5556,10,2025-03-22,2025-03-29,0
5557,5557,10,2025-03-06,2025-03-13,0
5558,5558,5,2025-03-18,2025-03-18,1
5559,5559,2,2025-04-02,2025-04-02,1
5560,5560,5,2025-03-23,2025-03-23,1
5561,5561,3,2025-03-30,2025-04-06,0
5562,5562,3,2025-03-22,2025-03-22,0
5563,5563,2,2025-03-19,2025-03-19,1
5564,5564,8,2025-04-04,2025-04-04,0
5565,5565,12,2025-04-02,2025-04-02,1
5566,5566,10,2025-03-24,2025-03-31,0
5567,5567,7,2025-03-30,2025-04-06,0
5568,5568,11,2025-03-24,2025-03-31,0
5569,5569,6,2025-03-22,2025-03-22,1
5570,5570,5,2025-04-02,2025-04-02,1
5571,5571,10,2025-04-04,2025-04-04,0
5572,5572,13,2025-03-22,2025-03-29,0
5573,5573,13,2025-03-31,2025-03-31,1
5574,5574,9,2025-03-26,2025-03-26,1
5575,5575,5,2025-04-01,2025-04-01,1
5576,5576,8,2025-03-15,2025-03-15,1
5577,5577,10,2025-03-18,2025-03-18,0
5578,5578,7,2025-03-19,2025-03-19,1
5579,5579,5,2025-03-26,2025-03-26,1
5580,5580,3,2025-03-26,2025-03-26,1
5581,5581,1,2025-03-29,2025-04-05,0
5582,5582,1,2025-03-30,2025-04-06,0
5583,5583,10,2025-04-01,2025-04-01,0
5584,5584,6,2025-04-03,2025-04-03,1
5585,5585,13,2025-04-03,2025-04-03,1
5586,5586,4,2025-03-29,2025-03-29,1
5587,5587,14,2025-03-23,2025-03-23,0
5588,5588,12,2025-03-28,2025-03-28,1
5589,5589,7,2025-04-02,2025-04-02,1
5590,5590,10,2025-03-18,2025-03-25,0
5591,5591,8,2025-03-28,2025-03-28,1
5592,5592,8,2025-03-21,2025-03-21,0
5593,5593,15,2025-03-15,2025-03-15,1
5594,5594,8,2025-03-19,2025-03-19,1
5595,5595,12,2025-03-28,2025-03-28,1
5596,5596,14,2025-03-27,2025-04-03,0
5597,5597,7,2025-03-07,2025-03-07,0
5598,5598,6,2025-03-15,2025-03-15,1
5599,5599,4,2025-04-01,2025-04-01,1
5600,5600,9,2025-03-18,2025-03-18,1
5601,5601,15,2025-03-14,2025-03-14,1
5602,5602,15,2025-03-11,2025-03-11,1
5603,5603,9,2025-03-14,2025-03-14,1
5604,5604,5,2025-03-25,2025-03-25,1
5605,5605,3,2025-03-19,2025-03-19,1
5606,5606,14,2025-03-20,2025-03-27,0
5607,5607,5,2025-04-04,2025-04-04,1
5608,5608,2,2025-03-12,2025-03-12,1
5609,5609,8,2025-03-31,2025-03-31,0
5610,5610,6,2025-03-31,2025-03-31,1
5611,5611,8,2025-04-05,2025-04-05,0
5612,5612,8,2025-03-27,2025-03-27,0
5613,5613,14,2025-04-01,2025-04-08,0
5614,5614,3,2025-03-20,2025-03-27,0
5615,5615,5,2025-03-22,2025-03-22,1
5616,5616,5,2025-03-22,2025-03-22,1
5617,5617,14,2025-03-30,2025-03-30,0
5618,5618,8,2025-03-24,2025-03-24,1
5619,5619,12,2025-03-14,2025-03-14,1
5620,5620,12,2025-03-16,2025-03-16,1
5621,5621,10,2025-03-30,2025-04-06,0
5622,5622,11,2025-03-22,2025-03-22,0
5623,5623,7,2025-03-29,2025-03-29,1
5624,5624,12,2025-03-18,2025-03-18,1
5625,5625,13,2025-03-26,2025-03-26,1
5626,5626,14,2025-03-13,2025-03-13,0
5627,5627,10,2025-03-28,2025-04-04,0
5628,5628,8,2025-03-31,2025-03-31,1
5629,5629,14,2025-03-11,2025-03-18,0
5630,5630,11,2025-04-03,2025-04-10,0
5631,5631,5,2025-03-27,2025-03-27,1
5632,5632,11,2025-03-15,2025-03-22,0
5633,5633,2,2025-03-20,2025-03-20,1
5634,5634,10,2025-03-23,2025-03-23,0
5635,5635,6,2025-03-22,2025-03-22,1
5636,5636,10,2025-03-25,2025-03-25,0
5637,5637,15,2025-03-06,2025-03-06,1
5638,5638,12,2025-03-28,2025-03-28,1
5639,5639,2,2025-04-03,2025-04-03,1
5640,5640,11,2025-04-04,2025-04-04,0
5641,5641,2,2025-03-25,2025-03-25,1
5642,5642,1,2025-03-23,2025-03-23,0
5643,5643,7,2025-03-24,2025-03-31,0
5644,5644,3,2025-03-17,2025-03-24,0
5645,5645,3,2025-03-29,2025-03-29,1
5646,5646,10,2025-03-29,2025-04-05,0
5647,5647,11,2025-03-29,2025-04-05,0
5648,5648,13,2025-03-23,2025-03-23,1
5649,5649,1,2025-03-29,2025-04-05,0
5650,5650,10,2025-03-16,2025-03-16,0
5651,5651,3,2025-04-04,2025-04-04,1
5652,5652,14,2025-03-27,2025-04-03,0
5653,5653,13,2025-03-29,2025-03-29,1
5654,5654,9,2025-03-18,2025-03-18,1
5655,5655,10,2025-03-14,2025-03-21,0
5656,5656,5,2025-03-15,2025-03-15,1
5657,5657,4,2025-04-03,2025-04-03,1
5658,5658,13,2025-03-30,2025-03-30,1
5659,5659,3,2025-03-11,2025-03-11,0
5660,5660,12,2025-04-05,2025-04-05,1
5661,5661,7,2025-03-13,2025-03-13,1
5662,5662,12,2025-03-28,2025-03-28,1
5663,5663,8,2025-03-21,2025-03-28,0
5664,5664,3,2025-03-20,2025-03-20,1
5665,5665,2,2025-03-30,2025-03-30,1
5666,5666,14,2025-03-05,2025-03-12,0
5667,5667,7,2025-03-30,2025-03-30,1
5668,5668,8,2025-03-06,2025-03-13,0
5669,5669,11,2025-04-03,2025-04-03,0
5670,5670,8,2025-03-13,2025-03-13,1
5671,5671,13,2025-03-19,2025-03-26,0
5672,5672,8,2025-03-20,2025-03-20,1
5673,5673,3,2025-03-24,2025-03-24,0
5674,5674,13,2025-03-22,2025-03-22,1
5675,5675,4,2025-04-04,2025-04-04,1
5676,5676,6,2025-03-15,2025-03-15,1
5677,5677,8,2025-04-04,2025-04-04,0
5678,5678,8,2025-03-30,2025-03-30,1
5679,5679,9,2025-03-17,2025-03-17,1
5680,5680,5,2025-03-31,2025-03-31,1
5681,5681,12,2025-03-19,2025-03-19,1
5682,5682,8,2025-03-26,2025-03-26,0
5683,5683,1,2025-04-03,2025-04-03,0
5684,5684,5,2025-03-19,2025-03-19,1
5685,5685,14,2025-03-22,2025-03-22,0
5686,5686,1,2025-03-27,2025-03-27,0
5687,5687,8,2025-03-17,2025-03-17,1
5688,5688,7,2025-03-27,2025-03-27,1
5689,5689,13,2025-03-15,2025-03-15,0
5690,5690,15,2025-03-26,2025-03-26,0
5691,5691,5,2025-03-20,2025-03-20,1
